model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.01,1.3759988429722352
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.025,1.4762914688302107
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.05,1.520995916591175
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.1,1.5715658206767515
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.15,1.652777511112048
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.2,1.7186236250502036
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.25,1.7607889379353425
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.3,1.824349905798634
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.35,1.8535507355257013
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.4,1.8896627198923104
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.45,1.9163604209522638
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.5,1.947364804729823
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.55,1.992657447667188
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.6,2.03877119489504
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.65,2.0741497483208073
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.7,2.1209044064714098
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.75,2.187307903856044
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.8,2.2315638114487983
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.85,2.292878321916752
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.9,2.4420724756064507
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.95,2.5383244388515536
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.975,2.7033385530262644
nfidd-season-backfill,US National,2017-02-25,1,2017-03-04,ili perc,quantile,0.99,2.7543109000889014
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.01,1.2702843939727937
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.025,1.3597011864766588
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.05,1.4010900017364958
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.1,1.4699032045673157
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.15,1.5303696081465583
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.2,1.596241151522657
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.25,1.6236670920294236
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.3,1.6866473164046993
nfidd-season-backfill,US National,2017-02-25,2,2017-03-11,ili perc,quantile,0.35,1.7229330181327993
