model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.01,0.16313769493857222
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.025,0.17071664782045126
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.05,0.1997682466618
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.1,0.21864804656966322
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.15,0.2409656728023184
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.2,0.258979420702593
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.25,0.27826113641601213
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.3,0.2855488352599812
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.35,0.29522170012920773
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.4,0.3037329100805085
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.45,0.31537063758400646
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.5,0.3253432361168994
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.55,0.3400545002725091
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.6,0.3486484981015041
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.65,0.35641354141948817
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.7,0.3685044306944857
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.75,0.37605192991536107
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.8,0.3933010136331531
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.85,0.416617845292768
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.9,0.44426337880581923
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.95,0.47228548408658144
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.975,0.490842857941865
nfidd-season-backfill,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.99,0.5219468020751686
nfidd-season-backfill,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.01,0.16314403321171783
nfidd-season-backfill,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.025,0.17072429621151616
nfidd-season-backfill,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.05,0.19977630081695244
nfidd-season-backfill,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.1,0.2186525473531673
nfidd-season-backfill,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.15,0.24096856396563465
