model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.01,1.0347634016286966
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.025,1.045786576639252
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.05,1.0623150046798515
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.1,1.076787455149864
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.15,1.0855618270488954
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.2,1.0936608476426792
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.25,1.0984048215107522
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.3,1.1038368628956658
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.35,1.108361309302578
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.4,1.11487758476017
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.45,1.1210752892094433
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.5,1.1272455129349868
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.55,1.1346325971369602
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.6,1.1417553067320216
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.65,1.148807769734954
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.7,1.1545601305160131
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.75,1.1659870700410744
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.8,1.1743851141450954
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.85,1.1814777065038906
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.9,1.192266221009239
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.95,1.2142132170024171
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.975,1.2353108535629957
nfidd-base-log,US National,2016-03-12,1,2016-03-19,ili perc,quantile,0.99,1.2470552519695501
nfidd-base-log,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.01,1.0228829262115702
nfidd-base-log,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.025,1.0416999081483969
nfidd-base-log,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.05,1.0621789425150767
nfidd-base-log,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.1,1.07535127080733
nfidd-base-log,US National,2016-03-12,2,2016-03-26,ili perc,quantile,0.15,1.0893435706905221
